chr	pos		N	X
chr19	37981114		12	12
chr19	37981185		6	5
chr19	37982115		28	27
chr19	37982131		25	23
chr19	37982527		16	16
chr19	37982572		21	21
chr19	37983034		17	17
chr19	37983090		9	9
chr19	37983325		19	18
chr19	37983359		19	19
chr19	37984402		48	46
chr19	37984486		50	42
chr19	37985723		14	13
chr19	37985786		16	16
chr19	37986610		6	6
chr19	37986683		10	10
chr19	37987094		9	9
chr19	37987096		10	10
chr19	37987322		21	20
chr19	37987357		19	18
chr19	37988522		12	11
chr19	37988557		17	16
chr19	37989136		22	22
chr19	37989141		23	23
chr19	37989236		10	10
chr19	37989241		9	9
chr19	37991830		24	0
chr19	37991886		26	0
chr19	37992015		17	0
chr19	37992032		14	0
chr19	37992366		32	0
chr19	37992370		32	1
chr19	37994464		8	7
chr19	37994482		11	10
chr19	37995645		7	4
chr19	37995660		7	4
chr19	37995738		17	12
chr19	37995776		11	7
chr19	37996513		32	26
chr19	37996542		35	29
chr19	37996869		28	19
chr19	37996885		33	27
chr19	37997907		23	18
chr19	37997925		22	20
chr19	37998775		16	15
chr19	37998795		15	15
chr19	37998887		12	11
chr19	37998896		14	10
chr19	38001031		17	17
chr19	38001036		17	16
chr19	38001272		14	13
chr19	38001288		16	16
chr19	38001485		18	15
chr19	38001499		19	6
chr19	38001827		9	8
chr19	38001884		11	11
chr19	38002521		26	25
chr19	38002556		22	22
chr19	38003024		8	7
chr19	38003032		7	7
chr19	38003755		15	2
chr19	38003799		16	1
chr19	38004391		15	15
chr19	38004396		15	15
chr19	38004550		6	6
chr19	38004583		7	7
chr19	38004936		5	5
chr19	38004949		5	5
chr19	38006112		18	18
chr19	38006189		15	14
chr19	38006364		14	14
chr19	38006368		14	14
chr19	38006636		22	22
chr19	38006671		16	16
chr19	38007134		37	36
chr19	38007171		32	30
chr19	38010559		13	13
chr19	38010586		10	10
chr19	38012232		22	22
chr19	38012277		21	21
chr19	38012326		16	16
chr19	38012345		14	12
chr19	38016512		6	5
chr19	38016573		21	21
chr19	38019504		10	10
chr19	38019588		17	15
chr19	38019712		18	18
chr19	38019768		12	11
chr19	38020154		24	22
chr19	38020178		25	25
chr19	38021506		10	10
chr19	38021559		10	6
chr19	38022842		15	8
chr19	38022885		17	12
chr19	38022918		21	1
chr19	38022935		16	1
chr19	38023251		13	6
chr19	38023290		15	15
chr19	38023749		27	23
chr19	38023795		20	11
chr19	38024302		21	21
chr19	38024330		36	36
chr19	38024602		11	10
chr19	38024638		12	12
chr19	38024784		11	11
chr19	38024792		10	10
chr19	38025132		13	7
chr19	38025166		17	12
chr19	38025629		11	6
chr19	38025633		13	10
chr19	38025740		21	10
chr19	38025756		22	18
chr19	38026117		8	6
chr19	38026155		7	6
chr19	38026631		22	21
chr19	38026678		25	23
chr19	38026830		35	32
chr19	38026899		27	25
chr19	38027226		4	4
chr19	38027252		8	7
chr19	38027668		16	16
chr19	38027690		17	17
chr19	38027915		12	12
chr19	38027930		15	15
chr19	38028001		15	15
chr19	38028029		9	9
chr19	38028101		12	12
chr19	38028134		16	16
chr19	38028510		11	11
chr19	38028527		10	10
chr19	38028937		9	9
chr19	38028981		8	8
chr19	38029675		19	18
chr19	38029683		19	18
chr19	38029821		12	11
chr19	38029860		10	10
chr19	38030268		27	3
chr19	38030294		24	3
chr19	38030313		24	7
chr19	38030391		9	4
chr19	38031105		11	0
chr19	38031192		18	2
chr19	38031274		15	4
chr19	38031285		11	2
chr19	38034623		9	9
chr19	38034683		16	16
chr19	38034809		16	16
chr19	38034896		12	11
chr19	38037011		22	21
chr19	38037031		21	20
chr19	38037590		28	27
chr19	38037596		28	28
chr19	38037922		17	17
chr19	38037995		20	18
chr19	38038102		24	19
chr19	38038121		29	25
chr19	38039450		26	26
chr19	38039456		25	25
chr19	38039735		12	11
chr19	38039779		9	9
chr19	38040214		8	8
chr19	38040223		10	9
chr19	38040319		12	12
chr19	38040398		15	13
chr19	38042105		44	32
chr19	38042179		39	15
chr19	38042425		6	3
chr19	38042496		3	1
chr19	38042508		4	2
chr19	38042522		5	1
chr19	38042805		15	14
chr19	38042889		13	8
chr19	38043847		21	0
chr19	38043893		22	0
chr19	38043925		24	0
chr19	38043996		17	4
chr19	38044803		29	28
chr19	38044833		32	30
chr19	38045106		11	11
chr19	38045163		10	10
chr19	38047802		13	11
chr19	38047840		6	6
chr19	38048009		18	18
chr19	38048011		18	18
chr19	38048248		12	10
chr19	38048253		12	11
chr19	38048444		20	19
chr19	38048474		18	18
chr19	38049008		19	18
chr19	38049081		16	12
chr19	38049176		19	15
chr19	38049197		16	16
chr19	38049450		28	28
chr19	38049480		34	27
chr19	38052603		15	11
chr19	38052629		8	3
chr19	38053626		19	0
chr19	38053643		16	0
chr19	38053702		22	0
chr19	38053717		24	0
chr19	38054061		10	0
chr19	38054100		7	0
chr19	38054322		11	0
chr19	38054326		12	0
chr19	38055756		28	1
chr19	38055762		26	0
chr19	38056923		29	25
chr19	38056933		24	22
chr19	38057111		17	16
chr19	38057136		18	18
chr19	38057460		9	9
chr19	38057477		9	9
chr19	38058480		19	18
chr19	38058491		22	19
chr19	38060101		34	34
chr19	38060200		35	32
chr19	38063528		23	23
chr19	38063573		38	36
chr19	38065036		13	13
chr19	38065040		13	13
chr19	38065155		14	13
chr19	38065193		16	15
chr19	38065210		19	19
chr19	38065233		19	19
chr19	38067304		24	24
chr19	38067308		24	22
chr19	38067628		26	26
chr19	38067673		27	27
chr19	38068319		6	6
chr19	38068390		18	18
chr19	38068414		20	20
chr19	38068434		20	20
chr19	38069515		3	1
chr19	38069549		6	5
chr19	38069816		27	26
chr19	38069859		17	16
chr19	38069931		10	8
chr19	38069971		16	16
chr19	38070540		27	25
chr19	38070591		21	21
chr19	38071074		6	6
chr19	38071085		4	4
chr19	38071614		13	12
chr19	38071667		10	7
chr19	38073755		18	17
chr19	38073782		25	24
chr19	38079616		22	22
chr19	38079694		25	24
chr19	38079920		11	11
chr19	38079971		7	5
chr19	38080803		20	16
chr19	38080805		20	17
chr19	38080925		15	6
chr19	38080933		12	4
chr19	38081609		13	13
chr19	38081620		12	11
chr19	38082073		23	23
chr19	38082088		23	22
chr19	38083016		23	20
chr19	38083088		21	17
chr19	38083909		25	24
chr19	38083914		27	27
chr19	38085452		25	25
chr19	38085454		25	25
chr19	38085626		24	24
chr19	38085694		24	23
chr19	38085711		22	22
chr19	38085788		22	22
chr19	38086341		10	10
chr19	38086391		3	3
chr19	38087031		17	2
chr19	38087056		16	4
chr19	38087128		11	5
chr19	38087130		10	3
chr19	38087262		5	0
chr19	38087299		6	0
chr19	38087313		7	0
chr19	38087356		6	2
chr19	38087502		6	0
chr19	38087505		6	0
chr19	38088715		29	28
chr19	38088756		24	23
chr19	38089443		13	12
chr19	38089476		9	9
chr19	38089758		17	16
chr19	38089794		15	15
chr19	38090272		14	14
chr19	38090278		14	14
chr19	38091520		16	16
chr19	38091528		14	13
chr19	38092516		19	18
chr19	38092589		22	22
chr19	38092633		23	23
chr19	38092669		15	14
chr19	38093045		16	15
chr19	38093057		19	19
chr19	38094111		11	11
chr19	38094136		11	11
chr19	38094316		26	26
chr19	38094370		21	21
chr19	38094611		16	15
chr19	38094657		17	17
chr19	38095030		17	14
chr19	38095092		17	17
chr19	38095162		5	5
chr19	38095170		10	10
chr19	38096013		20	14
chr19	38096025		17	10
chr19	38097818		7	0
chr19	38097878		8	0
chr19	38098212		12	5
chr19	38098282		11	3
chr19	38098329		13	4
chr19	38098388		14	9
chr19	38098849		5	5
chr19	38098870		6	6
chr19	38100238		34	34
chr19	38100267		44	44
chr19	38101412		6	6
chr19	38101447		9	9
chr19	38101570		26	25
chr19	38101574		25	24
chr19	38102922		15	12
chr19	38102932		12	11
chr19	38103816		19	13
chr19	38103867		19	18
chr19	38104746		15	15
chr19	38104792		21	20
chr19	38104850		17	16
chr19	38104855		16	16
chr19	38105535		12	8
chr19	38105587		24	24
chr19	38107313		10	10
chr19	38107389		12	12
chr19	38107415		8	8
chr19	38107470		8	8
chr19	38108449		17	16
chr19	38108474		16	15
chr19	38108513		16	16
chr19	38108522		18	17
chr19	38109233		15	14
chr19	38109275		15	15
chr19	38109368		14	13
chr19	38109377		14	14
chr19	38110111		24	20
chr19	38110164		27	25
chr19	38110317		21	21
chr19	38110330		21	21
chr19	38110754		22	22
chr19	38110760		21	20
chr19	38111013		9	9
chr19	38111055		14	12
chr19	38111215		17	15
chr19	38111258		21	18
chr19	38111301		26	20
chr19	38111314		28	18
chr19	38113374		7	6
chr19	38113377		7	7
chr19	38113847		14	14
chr19	38113889		18	18
chr19	38114119		17	17
chr19	38114144		17	17
chr19	38114552		33	32
chr19	38114580		28	28
chr19	38115109		13	13
chr19	38115135		13	13
chr19	38115203		16	16
chr19	38115271		8	7
chr19	38115303		9	7
chr19	38115329		11	11
chr19	38115763		11	11
chr19	38115782		11	11
chr19	38116119		11	11
chr19	38116160		7	7
chr19	38116304		17	12
chr19	38116329		19	17
chr19	38116824		27	25
chr19	38116867		25	24
chr19	38116950		24	23
chr19	38116967		26	25
chr19	38117227		14	13
chr19	38117275		17	15
chr19	38117556		18	16
chr19	38117568		16	15
chr19	38117740		23	23
chr19	38117771		22	20
chr19	38117815		19	19
chr19	38117848		17	17
chr19	38118618		8	7
chr19	38118642		7	7
chr19	38118742		13	12
chr19	38118745		14	12
chr19	38118858		16	16
chr19	38118893		13	13
chr19	38119019		17	17
chr19	38119045		15	15
chr19	38120467		16	16
chr19	38120486		16	16
chr19	38120802		11	9
chr19	38120835		11	11
chr19	38121049		8	8
chr19	38121070		8	8
chr19	38121553		23	23
chr19	38121578		19	18
chr19	38121623		21	20
chr19	38121652		18	18
chr19	38122641		27	15
chr19	38122681		16	6
chr19	38123718		12	12
chr19	38123734		12	11
chr19	38124265		8	0
chr19	38124268		8	3
chr19	38125157		5	0
chr19	38125192		4	2
chr19	38127820		12	9
chr19	38127869		11	11
chr19	38129004		16	14
chr19	38129023		16	11
chr19	38129109		20	17
chr19	38129175		35	35
chr19	38129438		22	22
chr19	38129450		25	24
chr19	38131346		13	10
chr19	38131369		18	17
chr19	38131402		20	11
chr19	38131434		28	22
chr19	38131627		13	13
chr19	38131655		19	19
chr19	38131912		34	34
chr19	38131954		29	27
chr19	38132007		19	15
chr19	38132053		11	10
chr19	38132520		13	13
chr19	38132549		10	10
chr19	38132651		11	11
chr19	38132666		12	12
chr19	38132969		11	11
chr19	38132976		10	10
chr19	38134051		22	22
chr19	38134057		22	19
chr19	38134307		13	12
chr19	38134336		12	11
chr19	38134548		25	25
chr19	38134584		24	23
chr19	38135225		24	24
chr19	38135243		24	24
chr19	38135686		23	23
chr19	38135699		24	24
chr19	38136154		14	13
chr19	38136184		15	15
chr19	38136420		10	10
chr19	38136444		11	11
chr19	38137137		20	14
chr19	38137175		27	16
chr19	38137347		25	19
chr19	38137364		27	25
chr19	38139745		27	27
chr19	38139782		19	18
chr19	38139804		18	18
chr19	38139860		18	18
chr19	38140136		10	10
chr19	38140188		11	11
chr19	38140218		7	7
chr19	38140255		10	10
chr19	38140404		13	9
chr19	38140471		15	14
chr19	38141945		20	17
chr19	38141986		18	18
chr19	38144635		43	42
chr19	38144684		42	41
chr19	38145726		21	19
chr19	38145788		34	33
chr19	38147414		13	10
chr19	38147487		12	8
chr19	38147808		16	15
chr19	38147819		14	12
chr19	38148744		10	10
chr19	38148758		15	14
chr19	38149402		9	8
chr19	38149497		29	28
chr19	38149901		19	19
chr19	38149912		17	17
chr19	38150229		24	16
chr19	38150262		17	9
chr19	38150320		20	15
chr19	38150389		35	21
chr19	38151024		19	19
chr19	38151042		18	17
chr19	38151607		35	34
chr19	38151646		27	25
chr19	38151720		19	18
chr19	38151745		29	27
chr19	38153258		21	19
chr19	38153283		21	19
chr19	38154042		14	14
chr19	38154070		10	10
chr19	38154307		12	12
chr19	38154328		17	17
chr19	38155624		9	7
chr19	38155679		9	6
chr19	38155748		8	7
chr19	38155777		8	8
chr19	38155957		12	11
chr19	38155995		11	11
chr19	38158005		23	6
chr19	38158091		19	3
chr19	38158453		18	0
chr19	38158466		17	1
chr19	38158536		16	1
chr19	38158576		12	2
chr19	38159101		21	11
chr19	38159126		21	10
chr19	38160537		10	9
chr19	38160591		9	9
chr19	38160734		10	9
chr19	38160763		12	11
chr19	38161022		14	12
chr19	38161071		22	17
chr19	38162007		9	9
chr19	38162096		12	12
chr19	38162116		13	12
chr19	38162157		18	17
chr19	38163267		20	17
chr19	38163288		27	22
chr19	38163777		18	17
chr19	38163779		18	14
chr19	38163906		13	12
chr19	38163980		6	4
chr19	38164232		14	10
chr19	38164254		14	11
chr19	38165171		31	26
chr19	38165193		27	22
chr19	38165588		36	36
chr19	38165596		36	31
chr19	38165906		12	11
chr19	38165975		36	35
chr19	38166068		21	20
chr19	38166075		16	15
chr19	38166946		63	54
chr19	38166995		40	24
chr19	38167929		14	14
chr19	38167986		16	16
chr19	38169813		23	21
chr19	38169881		18	18
chr19	38171102		14	14
chr19	38171105		15	15
chr19	38171809		12	12
chr19	38171879		18	17
chr19	38171947		21	21
chr19	38171982		20	20
chr19	38172359		27	25
chr19	38172396		24	22
chr19	38172912		17	16
chr19	38172918		12	12
chr19	38175118		42	31
chr19	38175157		59	43
chr19	38175446		44	43
chr19	38175467		55	54
chr19	38175803		9	6
chr19	38175886		6	4
chr19	38176639		21	19
chr19	38176663		19	17
chr19	38176822		23	23
chr19	38176841		25	23
chr19	38177013		27	27
chr19	38177051		25	25
chr19	38177467		14	11
chr19	38177488		12	10
chr19	38177519		13	12
chr19	38177525		14	13
chr19	38178943		17	13
chr19	38178968		11	10
chr19	38179146		21	20
chr19	38179169		19	18
chr19	38179553		20	20
chr19	38179571		17	17
chr19	38180205		39	37
chr19	38180245		37	37
chr19	38180620		8	5
chr19	38180636		10	6
chr19	38180722		17	13
chr19	38180785		24	21
chr19	38181180		20	19
chr19	38181186		21	21
chr19	38181314		16	14
chr19	38181365		25	24
chr19	38182025		8	5
chr19	38182069		14	13
chr19	38182706		19	16
chr19	38182784		14	14
chr19	38183349		13	12
chr19	38183384		12	12
chr19	38183627		15	14
chr19	38183700		20	20
chr19	38183703		24	24
chr19	38183779		43	42
chr19	38184210		5	5
chr19	38184218		5	5
chr19	38184712		30	28
chr19	38184741		35	34
chr19	38185364		23	23
chr19	38185374		20	19
chr19	38187214		18	2
chr19	38187265		38	8
chr19	38187833		9	5
chr19	38187851		8	1
chr19	38187953		21	19
chr19	38187995		34	33
chr19	38189814		14	13
chr19	38189855		14	14
chr19	38191067		20	20
chr19	38191085		20	16
chr19	38191423		35	32
chr19	38191464		31	30
chr19	38192812		12	12
chr19	38192847		15	14
chr19	38193045		7	6
chr19	38193047		7	6
chr19	38193209		22	21
chr19	38193284		22	22
chr19	38193427		19	19
chr19	38193435		15	15
chr19	38194333		9	9
chr19	38194364		7	7
chr19	38195302		9	9
chr19	38195323		11	11
chr19	38196706		92	75
chr19	38196757		50	42
chr19	38197680		7	5
chr19	38197688		9	9
chr19	38197717		9	5
chr19	38197748		12	12
chr19	38198204		11	11
chr19	38198266		9	8
chr19	38199326		5	3
chr19	38199342		6	6
chr19	38199411		4	3
chr19	38199446		7	7
chr19	38201314		18	8
chr19	38201345		20	14
chr19	38204212		39	37
chr19	38204294		35	34
chr19	38206539		11	11
chr19	38206598		20	19
chr19	38206627		18	18
chr19	38206629		18	17
chr19	38207633		32	32
chr19	38207686		22	22
chr19	38207739		17	17
chr19	38207792		8	8
chr19	38207845		1	1
chr19	38207898		20	20
chr19	38208214		21	21
chr19	38208266		20	20
chr19	38208354		18	15
chr19	38208385		17	15
chr19	38209007		22	21
chr19	38209086		13	13
chr19	38211806		20	17
chr19	38211853		16	16
chr19	38215654		12	12
chr19	38215657		12	12
chr19	38217302		22	22
chr19	38217322		20	20
chr19	38217413		18	16
chr19	38217490		12	10
chr19	38218024		9	9
chr19	38218028		9	9
chr19	38218144		12	12
chr19	38218173		11	10
chr19	38218954		12	12
chr19	38218961		12	12
chr19	38219911		14	14
chr19	38219934		12	11
chr19	38221008		30	28
chr19	38221097		21	21
chr19	38221862		14	13
chr19	38221874		17	15
chr19	38223368		9	4
chr19	38223398		14	3
chr19	38223463		23	0
chr19	38223491		15	0
chr19	38223543		14	0
chr19	38223545		14	0
chr19	38223843		18	0
chr19	38223868		16	0
chr19	38224842		15	0
chr19	38224847		14	0
chr19	38224912		11	0
chr19	38224919		9	0
chr19	38225002		15	0
chr19	38225040		26	0
chr19	38225612		15	14
chr19	38225641		15	12
chr19	38225827		9	8
chr19	38225887		8	6
chr19	38226054		18	15
chr19	38226081		18	18
chr19	38226118		13	13
chr19	38226175		13	12
chr19	38228334		31	29
chr19	38228384		31	30
chr19	38230855		27	19
chr19	38230862		26	21
chr19	38231817		74	57
chr19	38231829		71	70
chr19	38232287		13	8
chr19	38232299		12	7
chr19	38232420		16	12
chr19	38232446		21	13
chr19	38233082		17	17
chr19	38233090		15	15
chr19	38233405		25	24
chr19	38233410		28	27
chr19	38233754		21	21
chr19	38233777		21	21
chr19	38233927		17	17
chr19	38233933		15	15
chr19	38234315		5	0
chr19	38234394		10	8
chr19	38235242		22	19
chr19	38235294		18	18
chr19	38235643		20	20
chr19	38235646		19	16
chr19	38236042		16	16
chr19	38236087		17	16
chr19	38236452		26	12
chr19	38236471		24	11
chr19	38237019		25	21
chr19	38237038		23	11
chr19	38237373		32	17
chr19	38237378		31	17
chr19	38238336		15	0
chr19	38238361		14	0
chr19	38238523		12	1
chr19	38238551		13	2
chr19	38239432		40	24
chr19	38239478		31	30
chr19	38240025		13	7
chr19	38240074		16	14
chr19	38240362		21	12
chr19	38240400		25	21
chr19	38240560		14	11
chr19	38240562		13	10
chr19	38242450		28	10
chr19	38242493		23	22
chr19	38242588		14	12
chr19	38242595		14	8
chr19	38242808		10	9
chr19	38242876		9	9
chr19	38243245		17	16
chr19	38243292		7	7
chr19	38243329		4	4
chr19	38243375		8	8
chr19	38243449		19	19
chr19	38243496		16	16
chr19	38243845		28	17
chr19	38243848		26	21
chr19	38244755		31	29
chr19	38244794		29	22
chr19	38245035		12	11
chr19	38245040		12	9
chr19	38245168		25	13
chr19	38245192		26	6
chr19	38245229		20	10
chr19	38245273		23	14
chr19	38245646		12	6
chr19	38245649		9	5
chr19	38246601		21	4
chr19	38246667		16	11
chr19	38248045		12	9
chr19	38248093		13	10
chr19	38249403		23	21
chr19	38249436		34	18
chr19	38249644		15	2
chr19	38249700		22	1
chr19	38250510		23	6
chr19	38250516		23	18
chr19	38251017		22	20
chr19	38251059		12	9
chr19	38251335		11	11
chr19	38251390		10	9
chr19	38252090		17	17
chr19	38252100		20	20
chr19	38252611		4	3
chr19	38252684		6	5
chr19	38253806		15	11
chr19	38253894		15	15
chr19	38254130		23	18
chr19	38254143		24	15
chr19	38255005		33	28
chr19	38255017		30	28
chr19	38255207		22	22
chr19	38255252		23	22
chr19	38256608		18	18
chr19	38256620		16	16
chr19	38257032		23	22
chr19	38257048		23	22
chr19	38257446		8	7
chr19	38257487		9	8
chr19	38257512		13	13
chr19	38257585		16	16
chr19	38257650		10	10
chr19	38257700		14	14
chr19	38257852		23	23
chr19	38257861		23	22
chr19	38258923		9	0
chr19	38258976		15	2
chr19	38259051		10	1
chr19	38259083		11	1
chr19	38259115		12	3
chr19	38259166		14	4
chr19	38259738		12	7
chr19	38259749		11	6
chr19	38259913		29	27
chr19	38259943		23	19
chr19	38260413		8	5
chr19	38260499		11	11
chr19	38260525		12	12
chr19	38260581		11	10
chr19	38261497		3	2
chr19	38261499		3	2
chr19	38261630		10	8
chr19	38261669		9	8
chr19	38261813		16	6
chr19	38261846		14	8
chr19	38262464		26	23
chr19	38262482		22	22
chr19	38262684		16	13
chr19	38262698		14	11
chr19	38262832		11	9
chr19	38262872		19	15
chr19	38263015		12	7
chr19	38263031		15	8
chr19	38263808		21	1
chr19	38263871		23	0
chr19	38264016		11	0
chr19	38264091		9	0
chr19	38264107		10	0
chr19	38264118		9	0
chr19	38264705		20	0
chr19	38264719		18	0
chr19	38265106		16	0
chr19	38265200		19	0
chr19	38265414		18	0
chr19	38265439		20	0
chr19	38265634		33	0
chr19	38265692		28	0
chr19	38265949		15	0
chr19	38265960		17	1
chr19	38267502		14	7
chr19	38267532		9	4
chr19	38267626		8	2
chr19	38267653		10	3
chr19	38268718		23	1
chr19	38268779		29	3
chr19	38269246		25	20
chr19	38269266		21	19
chr19	38269727		7	7
chr19	38269742		9	9
chr19	38270416		22	21
chr19	38270491		18	16
chr19	38271609		22	21
chr19	38271634		23	20
chr19	38273886		21	17
chr19	38273891		19	14
chr19	38274004		11	7
chr19	38274022		9	6
chr19	38274163		13	12
chr19	38274171		14	14
chr19	38274560		12	2
chr19	38274570		12	10
chr19	38274657		11	10
chr19	38274688		10	9
chr19	38274714		14	13
chr19	38274759		13	10
chr19	38275079		16	1
chr19	38275091		16	3
chr19	38275439		17	16
chr19	38275486		12	8
chr19	38275845		20	5
chr19	38275883		13	0
chr19	38276280		23	1
chr19	38276292		21	1
chr19	38278666		24	11
chr19	38278675		24	3
chr19	38278957		24	21
chr19	38278989		18	16
chr19	38279623		26	4
chr19	38279640		26	5
chr19	38279919		14	5
chr19	38279926		12	4
chr19	38280637		9	1
chr19	38280674		11	0
chr19	38280926		46	43
chr19	38280973		64	51
chr19	38281282		22	19
chr19	38281288		17	11
chr19	38283751		9	4
chr19	38283789		10	6
chr19	38283804		7	4
chr19	38283860		10	3
chr19	38284427		18	16
chr19	38284467		25	10
chr19	38285231		13	13
chr19	38285275		20	17
chr19	38287816		8	5
chr19	38287877		9	7
chr19	38288522		37	34
chr19	38288589		43	43
chr19	38290444		20	20
chr19	38290457		23	22
chr19	38290529		27	25
chr19	38290536		25	24
chr19	38291742		9	1
chr19	38291772		10	1
chr19	38291812		6	0
chr19	38291855		13	0
chr19	38292046		14	14
chr19	38292075		16	16
chr19	38293624		27	20
