chr	pos		N	X
chr19	35590583		13	13
chr19	35592431		27	26
chr19	35592493		31	30
chr19	35598011		46	43
chr19	35598034		56	46
chr19	35598315		34	21
chr19	35598356		40	28
chr19	35599919		32	28
chr19	35599982		37	34
chr19	35600558		27	19
chr19	35600588		25	24
chr19	35600651		13	13
chr19	35600660		13	12
chr19	35601934		35	25
chr19	35601985		32	19
chr19	35603886		12	12
chr19	35603896		15	13
chr19	35606737		43	41
chr19	35606742		45	41
chr19	35608038		31	28
chr19	35608050		31	31
chr19	35608401		33	31
chr19	35608434		27	25
chr19	35614347		32	31
chr19	35614377		38	31
chr19	35617318		29	21
chr19	35617354		22	12
chr19	35618403		36	27
chr19	35618415		40	39
chr19	35619746		18	13
chr19	35619752		16	15
chr19	35619823		21	13
chr19	35619828		20	12
chr19	35621253		55	22
chr19	35621255		53	41
chr19	35622449		37	32
chr19	35622470		31	29
chr19	35623867		14	6
chr19	35623882		15	8
chr19	35628608		9	8
chr19	35628620		15	14
chr19	35630429		15	13
chr19	35630442		12	10
chr19	35632934		29	20
chr19	35632967		23	14
chr19	35633001		21	10
chr19	35633057		19	6
chr19	35633165		22	11
chr19	35633167		22	10
chr19	35635103		10	5
chr19	35635168		1	0
chr19	35639728		13	9
chr19	35639731		13	9
chr19	35640954		24	19
chr19	35640982		25	24
chr19	35641114		26	19
chr19	35641181		24	15
chr19	35642235		30	28
chr19	35642275		30	26
chr19	35642311		25	20
chr19	35642382		34	21
chr19	35642440		34	29
chr19	35642451		36	29
chr19	35642649		22	16
chr19	35642683		22	21
chr19	35643421		29	20
chr19	35643438		34	33
chr19	35644440		16	13
chr19	35644446		15	13
chr19	35645378		26	21
chr19	35645395		27	20
chr19	35645507		26	20
chr19	35645543		22	21
chr19	35646245		38	32
chr19	35646269		41	38
chr19	35646925		7	7
chr19	35646971		6	3
chr19	35647022		16	12
chr19	35647035		19	15
chr19	35647371		19	18
chr19	35647375		17	16
chr19	35647425		15	7
chr19	35647490		23	18
chr19	35648431		15	5
chr19	35648476		19	18
chr19	35648519		25	20
chr19	35648574		26	18
chr19	35654904		7	5
chr19	35654950		4	2
chr19	35657147		32	28
chr19	35657166		32	30
chr19	35658109		20	18
chr19	35658161		22	15
chr19	35658405		36	33
chr19	35658419		38	36
chr19	35659206		25	24
chr19	35659240		26	22
chr19	35661946		10	7
chr19	35661985		11	4
chr19	35663115		4	3
chr19	35663176		5	4
chr19	35663314		17	13
chr19	35663356		26	21
chr19	35664111		31	21
chr19	35664190		25	18
chr19	35664647		34	31
chr19	35664666		32	29
chr19	35674210		25	22
chr19	35674213		26	21
chr19	35676343		24	23
chr19	35676388		19	16
chr19	35677413		37	22
chr19	35677426		36	23
chr19	35678403		34	28
chr19	35678445		35	28
chr19	35679681		25	24
chr19	35679683		25	23
chr19	35680312		20	17
chr19	35680375		5	4
chr19	35680838		51	45
chr19	35680900		53	40
chr19	35683965		10	8
chr19	35683982		10	9
chr19	35685815		35	19
chr19	35685864		37	25
chr19	35685903		39	30
chr19	35686000		44	35
chr19	35687557		31	20
chr19	35687577		39	19
chr19	35689202		37	32
chr19	35689239		36	32
chr19	35691157		32	21
chr19	35691186		18	17
chr19	35693024		29	24
chr19	35693077		31	25
chr19	35695425		25	21
chr19	35695468		26	22
chr19	35697438		5	4
chr19	35697497		4	3
chr19	35697607		20	5
chr19	35697668		11	7
chr19	35698002		8	8
chr19	35698023		5	5
chr19	35700444		11	11
chr19	35700498		24	15
chr19	35701430		23	13
chr19	35701472		17	15
chr19	35701762		26	25
chr19	35701774		28	24
chr19	35702706		23	15
chr19	35702800		24	11
chr19	35702841		27	27
chr19	35702865		19	18
chr19	35703656		21	21
chr19	35703689		21	19
chr19	35708742		3	2
chr19	35708760		7	5
chr19	35711024		5	4
chr19	35711030		6	6
chr19	35714359		16	13
chr19	35714366		15	14
chr19	35715123		13	13
chr19	35715133		15	14
chr19	35717881		14	13
chr19	35717888		15	10
chr19	35719044		23	18
chr19	35719089		30	20
chr19	35720338		27	22
chr19	35720362		27	23
chr19	35727409		31	24
chr19	35727446		28	22
chr19	35730439		22	21
chr19	35730466		18	14
chr19	35731001		20	18
chr19	35731039		19	16
chr19	35732307		31	20
chr19	35732382		31	29
chr19	35735511		27	19
chr19	35735541		28	25
chr19	35739303		14	14
chr19	35739326		19	18
chr19	35739526		34	29
chr19	35739548		32	19
chr19	35739967		26	24
chr19	35739969		26	25
chr19	35740011		34	30
chr19	35740056		27	23
chr19	35743201		15	11
chr19	35743278		25	18
chr19	35744534		36	7
chr19	35744565		39	3
chr19	35744611		37	33
chr19	35744657		30	24
chr19	35746317		24	11
chr19	35746360		30	20
chr19	35750383		46	43
chr19	35750389		42	38
chr19	35750951		18	16
chr19	35750969		22	15
chr19	35751110		21	21
chr19	35751128		22	20
chr19	35752117		24	14
chr19	35752165		22	13
chr19	35752321		24	19
chr19	35752356		25	23
chr19	35752426		26	18
chr19	35752482		27	22
chr19	35752628		38	31
chr19	35752652		37	32
chr19	35754850		47	42
chr19	35754898		42	41
chr19	35757318		37	21
chr19	35757352		32	22
chr19	35758306		31	27
chr19	35758386		24	19
chr19	35759801		13	12
chr19	35759823		15	10
chr19	35761435		39	26
chr19	35761453		39	31
chr19	35762068		16	11
chr19	35762092		13	8
chr19	35762118		14	13
chr19	35762167		7	6
chr19	35766420		19	16
chr19	35766424		20	19
chr19	35769235		24	24
chr19	35769242		23	22
chr19	35769401		13	13
chr19	35769414		13	13
chr19	35772972		29	27
chr19	35772986		26	25
chr19	35773754		22	20
chr19	35773760		23	18
chr19	35774744		11	10
chr19	35774780		14	9
chr19	35775771		27	23
chr19	35775796		21	19
chr19	35782128		31	25
chr19	35782131		30	28
chr19	35783944		27	18
chr19	35783975		27	22
chr19	35784707		16	15
chr19	35784711		16	14
chr19	35787049		27	24
chr19	35787085		28	26
chr19	35787261		18	17
chr19	35787291		15	15
chr19	35789733		32	28
chr19	35789778		34	28
chr19	35791090		33	31
chr19	35791095		35	33
chr19	35792849		40	31
chr19	35792874		25	24
chr19	35793759		11	11
chr19	35793763		11	11
chr19	35794339		42	40
chr19	35794347		40	36
chr19	35794908		27	16
chr19	35794983		36	33
chr19	35795236		20	15
chr19	35795297		21	13
chr19	35796520		20	18
chr19	35796571		24	21
chr19	35796713		20	18
chr19	35796785		15	12
chr19	35797111		40	40
chr19	35797119		43	41
chr19	35797225		35	27
chr19	35797290		30	22
chr19	35799133		20	12
chr19	35799147		25	21
chr19	35801607		46	36
chr19	35801685		52	52
chr19	35801845		31	20
chr19	35801880		33	14
chr19	35803336		24	13
chr19	35803398		20	19
chr19	35811714		39	28
chr19	35811790		30	18
chr19	35812839		9	7
chr19	35812870		7	7
chr19	35813144		5	3
chr19	35813172		5	4
chr19	35817952		23	21
chr19	35817968		20	19
chr19	35818217		30	26
chr19	35818276		14	10
chr19	35819082		33	28
chr19	35819087		31	31
chr19	35819160		26	23
chr19	35819188		23	20
chr19	35820408		23	18
chr19	35820460		39	34
chr19	35822132		49	36
chr19	35822180		52	46
chr19	35824310		31	26
chr19	35824352		30	25
chr19	35827901		24	16
chr19	35827972		26	21
chr19	35828004		35	29
chr19	35828100		24	13
chr19	35830231		11	8
chr19	35830291		19	8
chr19	35836514		29	25
chr19	35836555		36	23
chr19	35836723		28	19
chr19	35836751		22	16
chr19	35838237		29	13
chr19	35838276		38	26
chr19	35839652		23	15
chr19	35839670		24	21
chr19	35841524		46	44
chr19	35841538		52	51
chr19	35842372		44	35
chr19	35842382		42	25
chr19	35842926		28	23
chr19	35842958		26	22
chr19	35843660		16	10
chr19	35843686		22	11
chr19	35843723		31	26
chr19	35843790		41	40
chr19	35844420		17	1
chr19	35844485		4	3
chr19	35844705		19	18
chr19	35844746		22	12
chr19	35846211		23	15
chr19	35846277		46	20
chr19	35848226		25	23
chr19	35848240		23	17
chr19	35848425		23	21
chr19	35848479		21	19
chr19	35848521		19	15
chr19	35848535		20	9
chr19	35849004		19	15
chr19	35849095		11	10
chr19	35853924		23	20
chr19	35853957		32	18
chr19	35854583		35	35
chr19	35854592		33	30
chr19	35854911		44	42
chr19	35854936		45	40
chr19	35857211		28	23
chr19	35857225		25	22
chr19	35858748		33	30
chr19	35858771		35	33
chr19	35860615		55	31
chr19	35860671		36	32
chr19	35862736		21	19
chr19	35862776		27	21
chr19	35863062		15	11
chr19	35863084		16	14
chr19	35863266		26	13
chr19	35863292		24	16
chr19	35864027		48	45
chr19	35864085		30	29
chr19	35864740		37	35
chr19	35864757		43	40
chr19	35865542		16	14
chr19	35865578		19	15
chr19	35867526		16	12
chr19	35867594		10	8
chr19	35868279		22	13
chr19	35868289		24	16
chr19	35869248		26	24
chr19	35869275		27	26
chr19	35870903		27	22
chr19	35870935		25	20
chr19	35871925		30	25
chr19	35871978		39	25
chr19	35872470		17	17
chr19	35872480		17	15
chr19	35872573		10	9
chr19	35872583		8	8
chr19	35872968		10	5
chr19	35872998		11	11
chr19	35873111		20	18
chr19	35873143		21	19
chr19	35873448		11	10
chr19	35873464		14	12
chr19	35874603		23	13
chr19	35874669		16	14
chr19	35876520		20	17
chr19	35876570		19	7
chr19	35878623		31	13
chr19	35878636		33	28
chr19	35879315		27	12
chr19	35879349		24	13
chr19	35880956		24	24
chr19	35880973		28	23
chr19	35881010		28	26
chr19	35881066		26	25
chr19	35881451		31	30
chr19	35881494		24	22
chr19	35881776		20	12
chr19	35881796		17	8
chr19	35882321		10	8
chr19	35882357		17	12
chr19	35882701		23	13
chr19	35882739		26	20
chr19	35883474		14	11
chr19	35883490		15	8
chr19	35884238		9	6
chr19	35884282		15	8
chr19	35885510		45	40
chr19	35885592		57	33
chr19	35886436		20	10
chr19	35886443		20	12
chr19	35886843		36	33
chr19	35886884		31	27
chr19	35886905		25	23
chr19	35886977		16	16
chr19	35888795		18	18
chr19	35888797		18	18
chr19	35890450		22	16
chr19	35890500		22	18
chr19	35890546		30	21
chr19	35890594		35	23
chr19	35891511		28	24
chr19	35891531		29	22
chr19	35891988		24	22
chr19	35891990		24	23
chr19	35892502		26	19
chr19	35892533		12	9
chr19	35893404		34	32
chr19	35893428		28	28
chr19	35894156		23	20
chr19	35894176		21	16
chr19	35895410		14	12
chr19	35895451		13	7
chr19	35911601		35	33
chr19	35911681		40	33
chr19	35912620		25	16
chr19	35912688		22	12
chr19	35912720		23	18
chr19	35912733		21	18
chr19	35914458		24	20
chr19	35914467		19	17
chr19	35918850		31	28
chr19	35918877		26	25
chr19	35920752		23	20
chr19	35920778		25	24
chr19	35922304		40	33
chr19	35922395		32	31
chr19	35922630		13	11
chr19	35922672		23	20
chr19	35924032		38	22
chr19	35924094		27	21
chr19	35924421		26	1
chr19	35924489		20	1
chr19	35925047		32	28
chr19	35925080		29	9
chr19	35925564		26	5
chr19	35925591		27	9
chr19	35927478		19	17
chr19	35927494		24	21
chr19	35928332		33	31
chr19	35928338		31	30
chr19	35928809		15	11
chr19	35928897		13	11
chr19	35928924		11	11
chr19	35928933		13	12
chr19	35931640		38	34
chr19	35931649		39	30
chr19	35932425		28	23
chr19	35932457		43	31
chr19	35933352		22	21
chr19	35933386		24	20
chr19	35934105		1	1
chr19	35934151		5	4
chr19	35934215		11	11
chr19	35934241		8	8
chr19	35935706		11	9
chr19	35935757		1	1
chr19	35939128		20	18
chr19	35939173		17	17
chr19	35939781		15	15
chr19	35939797		19	17
chr19	35940521		10	6
chr19	35940560		12	7
chr19	35941523		17	10
chr19	35941566		27	17
chr19	35941653		32	22
chr19	35941687		37	28
chr19	35941749		27	26
chr19	35941800		26	21
chr19	35943132		25	15
chr19	35943197		22	10
chr19	35943374		29	25
chr19	35943385		31	15
chr19	35943626		1	1
chr19	35943639		1	1
chr19	35944212		26	25
chr19	35944274		22	17
chr19	35944551		31	26
chr19	35944580		24	19
chr19	35946215		2	1
chr19	35946296		1	1
chr19	35948521		54	52
chr19	35948598		38	37
chr19	35948817		23	20
chr19	35948830		20	15
chr19	35949062		10	6
chr19	35949085		11	8
chr19	35949116		17	16
chr19	35949128		20	16
chr19	35951024		13	13
chr19	35951033		12	12
chr19	35952230		12	12
chr19	35952267		16	10
chr19	35952925		30	28
chr19	35952961		35	33
chr19	35955844		29	14
chr19	35955894		30	29
chr19	35956017		17	15
chr19	35956028		13	13
chr19	35958054		11	9
chr19	35958092		11	10
chr19	35958101		12	10
chr19	35958113		14	12
chr19	35958213		27	19
chr19	35958290		22	15
chr19	35958869		49	34
chr19	35958881		49	33
chr19	35959517		32	9
chr19	35959595		24	17
chr19	35960011		14	10
chr19	35960092		11	7
chr19	35960306		18	10
chr19	35960348		15	12
chr19	35960518		37	34
chr19	35960528		38	31
chr19	35961226		26	26
chr19	35961247		23	21
chr19	35961711		21	19
chr19	35961758		20	16
chr19	35962515		19	16
chr19	35962547		12	12
chr19	35963324		49	35
chr19	35963345		52	30
chr19	35965757		14	10
chr19	35965781		15	12
chr19	35966926		15	12
chr19	35966983		20	13
chr19	35967551		22	18
chr19	35967587		26	22
chr19	35969257		27	25
chr19	35969293		27	26
chr19	35969417		17	15
chr19	35969438		15	13
chr19	35970030		18	14
chr19	35970037		17	13
chr19	35970146		10	10
chr19	35970181		14	12
chr19	35970431		26	19
chr19	35970488		30	29
chr19	35970526		35	33
chr19	35970577		37	24
chr19	35971941		21	18
chr19	35971948		20	19
chr19	35975116		37	32
chr19	35975197		51	44
chr19	35976805		25	20
chr19	35976817		30	30
chr19	35977012		26	24
chr19	35977027		25	24
chr19	35981228		35	31
chr19	35981246		41	28
chr19	35982380		18	11
chr19	35982384		16	7
chr19	35983421		30	9
chr19	35983471		34	25
chr19	35983522		17	8
chr19	35983590		7	7
chr19	35986279		40	37
chr19	35986298		42	32
chr19	35987857		23	15
chr19	35987884		28	27
chr19	35988506		41	40
chr19	35988510		42	42
chr19	35989855		32	28
chr19	35989883		30	27
chr19	35992575		21	15
chr19	35992597		24	21
chr19	35992936		20	18
chr19	35992954		16	13
chr19	35993073		9	3
chr19	35993086		11	8
chr19	35994305		35	33
chr19	35994313		36	35
chr19	35994403		35	19
chr19	35994478		22	9
chr19	35994892		26	25
chr19	35994896		26	24
chr19	35995415		19	17
chr19	35995454		17	15
chr19	35995751		14	14
chr19	35995755		13	13
chr19	35995806		8	8
chr19	35995870		9	7
chr19	35996346		12	7
chr19	35996353		12	8
chr19	35997506		12	10
chr19	35997562		15	10
chr19	35998608		36	27
chr19	35998643		34	25
chr19	35999016		12	10
chr19	35999019		13	11
chr19	35999529		24	24
chr19	35999532		25	22
chr19	35999924		15	15
chr19	35999974		23	23
chr19	36000213		18	18
chr19	36000235		20	14
chr19	36000912		29	18
chr19	36000956		26	13
chr19	36001064		32	10
chr19	36001084		30	10
chr19	36001311		23	7
chr19	36001362		22	5
chr19	36002613		17	8
chr19	36002638		12	8
chr19	36002925		20	7
chr19	36002962		25	10
chr19	36004147		15	15
chr19	36004165		20	15
chr19	36004827		29	27
chr19	36004899		26	19
chr19	36007063		11	10
chr19	36007084		9	8
chr19	36008056		45	39
chr19	36008082		47	41
chr19	36010017		20	20
chr19	36010042		26	25
chr19	36010377		46	39
chr19	36010397		40	39
chr19	36010764		40	37
chr19	36010775		39	38
chr19	36013901		36	36
chr19	36013960		50	42
chr19	36014039		41	19
chr19	36014076		31	20
chr19	36014275		17	10
chr19	36014279		16	14
chr19	36014503		31	24
chr19	36014523		26	16
chr19	36014813		19	6
chr19	36014825		20	4
chr19	36015670		20	12
chr19	36015684		19	18
chr19	36018315		18	7
chr19	36018340		19	12
chr19	36019303		43	35
chr19	36019358		35	25
chr19	36019921		20	17
chr19	36019951		22	22
chr19	36023607		30	17
chr19	36023636		32	26
chr19	36025313		43	41
chr19	36025328		44	42
chr19	36026217		34	29
chr19	36026250		36	29
chr19	36027047		18	16
chr19	36027079		24	18
chr19	36028492		28	23
chr19	36028500		32	29
chr19	36028615		3	3
chr19	36028669		4	4
chr19	36029910		25	23
chr19	36029934		24	22
chr19	36030103		22	20
chr19	36030161		21	15
chr19	36031413		8	6
chr19	36031477		18	15
chr19	36032207		32	32
chr19	36032245		33	30
chr19	36032510		12	8
chr19	36032535		9	3
chr19	36033451		41	25
chr19	36033479		54	47
chr19	36035015		25	22
chr19	36035062		37	31
chr19	36035259		26	16
chr19	36035284		22	11
chr19	36038166		25	21
chr19	36038186		24	14
chr19	36039216		34	29
chr19	36039287		30	9
chr19	36039535		31	30
chr19	36039544		30	28
chr19	36041547		35	20
chr19	36041592		39	35
chr19	36042811		29	21
chr19	36042883		16	15
chr19	36044035		18	16
chr19	36044094		11	9
chr19	36045312		16	13
chr19	36045365		17	12
chr19	36045820		53	46
chr19	36045883		37	34
chr19	36046157		27	20
chr19	36046169		22	15
chr19	36046220		17	7
chr19	36046244		12	7
chr19	36046644		22	17
chr19	36046655		21	21
chr19	36047605		5	5
chr19	36047619		5	5
chr19	36049375		25	18
chr19	36049384		27	23
chr19	36049540		18	13
chr19	36049560		17	15
chr19	36052712		28	22
chr19	36052737		25	22
chr19	36054127		48	42
chr19	36054164		41	39
chr19	36054977		20	20
chr19	36055000		25	25
chr19	36055463		24	23
chr19	36055492		23	20
chr19	36055616		27	24
chr19	36055679		28	21
chr19	36055934		20	17
chr19	36055967		20	16
chr19	36056046		22	17
chr19	36056080		27	25
chr19	36056212		26	18
chr19	36056292		24	11
chr19	36056483		22	10
chr19	36056497		16	4
chr19	36058019		44	15
chr19	36058057		42	17
chr19	36058201		25	21
chr19	36058213		25	14
chr19	36058411		22	11
chr19	36058496		38	19
chr19	36059135		15	12
chr19	36059179		14	9
chr19	36059746		11	8
chr19	36059753		10	9
chr19	36060935		20	19
chr19	36060941		24	21
chr19	36061706		22	16
chr19	36061774		26	20
chr19	36065221		20	6
chr19	36065241		18	9
chr19	36065784		36	32
chr19	36065792		35	25
chr19	36066608		41	34
chr19	36066660		41	17
chr19	36068815		57	56
chr19	36068838		53	52
chr19	36069478		19	17
chr19	36069494		24	24
chr19	36071313		9	8
chr19	36071364		5	5
chr19	36073292		17	15
chr19	36073295		17	14
chr19	36075008		17	15
chr19	36075049		19	15
chr19	36075919		6	6
chr19	36075928		5	4
chr19	36077813		25	22
chr19	36077853		22	13
chr19	36078553		20	10
chr19	36078585		19	9
chr19	36078712		24	16
chr19	36078752		23	15
chr19	36079052		21	17
chr19	36079058		23	16
chr19	36079625		17	14
chr19	36079690		16	11
chr19	36079911		20	8
chr19	36079941		19	10
chr19	36083044		29	1
chr19	36083098		26	0
chr19	36084146		12	0
chr19	36084177		18	0
chr19	36084532		22	6
chr19	36084590		22	9
chr19	36085325		14	14
chr19	36085389		24	22
chr19	36087009		15	14
chr19	36087047		17	14
chr19	36089149		35	33
chr19	36089160		36	35
chr19	36089236		31	24
chr19	36089293		34	32
chr19	36089314		31	27
chr19	36089369		25	23
chr19	36090966		30	2
chr19	36090999		22	3
chr19	36091318		18	16
chr19	36091370		14	14
chr19	36091518		28	25
chr19	36091527		25	23
chr19	36092117		20	15
chr19	36092147		16	13
chr19	36092741		24	23
chr19	36092772		15	12
chr19	36092932		19	17
chr19	36092976		18	15
chr19	36093029		14	14
chr19	36093074		14	14
chr19	36093828		39	38
chr19	36093838		37	35
chr19	36095317		13	10
chr19	36095331		19	19
chr19	36096011		12	6
chr19	36096060		9	8
chr19	36096525		26	25
chr19	36096586		15	12
chr19	36096821		49	41
chr19	36096847		43	42
chr19	36097550		16	10
chr19	36097585		13	9
chr19	36097822		39	32
chr19	36097898		33	31
chr19	36097950		25	25
chr19	36097980		30	26
chr19	36098009		34	34
chr19	36098023		33	26
chr19	36099609		25	13
chr19	36099685		21	20
chr19	36099858		14	13
chr19	36099886		11	9
chr19	36100137		21	19
chr19	36100181		13	13
chr19	36100650		38	35
chr19	36100665		38	28
chr19	36101748		11	11
chr19	36101785		17	17
chr19	36102341		19	15
chr19	36102376		21	21
chr19	36102978		37	37
chr19	36102984		35	34
chr19	36103745		19	12
chr19	36103796		11	6
chr19	36104053		18	11
chr19	36104096		18	7
chr19	36104227		19	18
chr19	36104229		18	18
chr19	36104757		50	42
chr19	36104769		46	44
chr19	36105412		31	28
chr19	36105445		31	30
chr19	36105613		35	35
chr19	36105667		36	35
chr19	36106101		22	22
chr19	36106118		22	22
chr19	36106794		18	18
chr19	36106798		16	16
chr19	36106979		21	19
chr19	36106986		24	23
chr19	36107557		48	43
chr19	36107596		40	33
chr19	36108309		20	20
chr19	36108358		21	15
chr19	36109819		13	7
chr19	36109859		13	12
chr19	36110113		24	14
chr19	36110200		29	25
chr19	36110365		34	30
chr19	36110388		28	26
chr19	36110412		21	19
chr19	36110490		10	6
chr19	36110554		13	4
chr19	36110569		12	1
chr19	36110909		16	13
chr19	36110995		35	7
chr19	36111211		27	0
chr19	36111251		14	0
chr19	36111759		29	5
chr19	36111790		23	3
chr19	36111960		33	15
chr19	36111964		32	17
chr19	36112723		25	16
chr19	36112757		23	14
chr19	36113819		39	35
chr19	36113856		27	23
chr19	36115127		19	17
chr19	36115171		20	19
chr19	36115529		27	24
chr19	36115540		26	25
chr19	36116237		34	32
chr19	36116291		29	27
chr19	36116414		15	14
chr19	36116459		12	12
chr19	36116705		21	8
chr19	36116778		20	12
chr19	36116901		25	24
chr19	36116966		21	16
chr19	36117402		31	28
chr19	36117407		31	31
chr19	36117903		23	18
chr19	36117921		23	14
chr19	36118769		50	45
chr19	36118782		49	46
chr19	36118913		21	19
chr19	36118994		21	14
chr19	36120410		25	19
chr19	36120500		23	17
chr19	36120543		24	16
